,DATE,ESTACION,MAGNITUD,TECNICA,VALUE
5938,2001-07-18 04:00:00,28079002,38,59,1.2
5939,2001-07-19 04:00:00,28079002,38,59,1.27
5940,2001-07-20 04:00:00,28079002,38,59,1.86
5941,2001-07-21 04:00:00,28079002,38,59,1.88
5942,2001-07-22 04:00:00,28079002,38,59,2.11
5943,2001-07-23 04:00:00,28079002,38,59,2.49
5944,2001-07-24 04:00:00,28079002,38,59,6.36
5945,2001-07-25 04:00:00,28079002,38,59,2.45
5946,2001-07-26 04:00:00,28079002,38,59,3.07
5947,2001-07-29 04:00:00,28079002,38,59,0.79
5948,2001-07-30 04:00:00,28079002,38,59,1.51
5949,2001-07-31 04:00:00,28079002,38,59,2.29
5950,2001-08-01 04:00:00,28079002,38,59,2.42
5951,2001-08-02 04:00:00,28079002,38,59,2.21
5952,2001-08-03 04:00:00,28079002,38,59,1.67
5953,2001-08-04 04:00:00,28079002,38,59,1.09
5954,2001-08-05 04:00:00,28079002,38,59,0.97
5955,2001-08-06 04:00:00,28079002,38,59,2.0
5956,2001-08-07 04:00:00,28079002,38,59,1.84
5957,2001-08-08 04:00:00,28079002,38,59,2.27
5958,2001-08-09 04:00:00,28079002,38,59,1.67
5959,2001-08-10 04:00:00,28079002,38,59,1.13
5960,2001-08-11 04:00:00,28079002,38,59,1.07
5961,2001-08-12 04:00:00,28079002,38,59,1.35
5962,2001-08-13 04:00:00,28079002,38,59,1.75
5963,2001-08-14 04:00:00,28079002,38,59,1.9
5964,2001-08-15 04:00:00,28079002,38,59,1.92
5965,2001-08-16 04:00:00,28079002,38,59,1.99
5966,2001-08-17 04:00:00,28079002,38,59,1.68
5967,2001-08-18 04:00:00,28079002,38,59,1.69
5968,2001-08-19 04:00:00,28079002,38,59,1.52
5969,2001-08-20 04:00:00,28079002,38,59,1.05
5970,2001-08-21 04:00:00,28079002,38,59,2.72
5971,2001-08-22 04:00:00,28079002,38,59,2.69
5972,2001-08-23 04:00:00,28079002,38,59,3.04
5973,2001-08-24 04:00:00,28079002,38,59,3.39
5974,2001-08-28 04:00:00,28079002,38,59,2.45
5975,2001-08-29 04:00:00,28079002,38,59,1.86
5976,2001-08-30 04:00:00,28079002,38,59,1.31
5977,2001-08-31 04:00:00,28079002,38,59,1.11
5978,2001-09-01 04:00:00,28079002,38,59,0.53
5979,2001-09-02 04:00:00,28079002,38,59,0.93
5980,2001-09-03 04:00:00,28079002,38,59,1.82
5981,2001-09-04 04:00:00,28079002,38,59,2.02
5982,2001-09-05 04:00:00,28079002,38,59,1.27
5983,2001-09-06 04:00:00,28079002,38,59,1.53
5984,2001-09-07 04:00:00,28079002,38,59,1.13
5985,2001-09-08 04:00:00,28079002,38,59,1.2
5986,2001-09-09 04:00:00,28079002,38,59,1.47
5987,2001-09-10 04:00:00,28079002,38,59,1.6
5988,2001-09-11 04:00:00,28079002,38,59,2.25
5989,2001-09-12 04:00:00,28079002,38,59,2.78
5990,2001-09-13 04:00:00,28079002,38,59,3.89
5991,2001-09-14 04:00:00,28079002,38,59,2.23
5992,2001-09-15 04:00:00,28079002,38,59,1.12
5993,2001-09-16 04:00:00,28079002,38,59,1.52
5994,2001-09-17 04:00:00,28079002,38,59,1.42
5995,2001-09-18 04:00:00,28079002,38,59,1.11
5996,2001-09-19 04:00:00,28079002,38,59,2.47
5997,2001-09-20 04:00:00,28079002,38,59,3.32
5998,2001-09-21 04:00:00,28079002,38,59,2.21
5999,2001-09-22 04:00:00,28079002,38,59,1.82
6000,2001-09-23 04:00:00,28079002,38,59,1.46
6001,2001-09-24 04:00:00,28079002,38,59,2.02
6002,2001-09-25 04:00:00,28079002,38,59,2.91
6003,2001-09-26 04:00:00,28079002,38,59,2.66
6004,2001-09-27 04:00:00,28079002,38,59,4.17
6005,2001-09-28 04:00:00,28079002,38,59,4.81
6006,2001-09-29 04:00:00,28079002,38,59,4.28
6007,2001-09-30 04:00:00,28079002,38,59,3.97
6008,2001-10-01 04:00:00,28079002,38,59,3.89
6009,2001-10-02 04:00:00,28079002,38,59,6.46
6010,2001-10-03 04:00:00,28079002,38,59,6.09
6011,2001-10-04 04:00:00,28079002,38,59,3.47
6012,2001-10-05 04:00:00,28079002,38,59,4.79
6013,2001-10-06 04:00:00,28079002,38,59,4.22
6014,2001-10-07 04:00:00,28079002,38,59,2.44
6015,2001-10-08 04:00:00,28079002,38,59,3.31
6016,2001-10-09 04:00:00,28079002,38,59,2.19
6017,2001-10-10 04:00:00,28079002,38,59,1.7
6018,2001-10-11 04:00:00,28079002,38,59,2.79
6019,2001-10-12 04:00:00,28079002,38,59,2.54
6020,2001-10-13 04:00:00,28079002,38,59,2.68
6021,2001-10-14 04:00:00,28079002,38,59,2.86
6022,2001-10-15 04:00:00,28079002,38,59,3.68
6023,2001-10-16 04:00:00,28079002,38,59,4.06
6024,2001-10-17 04:00:00,28079002,38,59,4.36
6025,2001-10-18 04:00:00,28079002,38,59,4.63
6026,2001-10-19 04:00:00,28079002,38,59,4.34
6027,2001-10-20 04:00:00,28079002,38,59,3.6
6028,2001-10-21 04:00:00,28079002,38,59,3.15
6029,2001-10-22 04:00:00,28079002,38,59,4.7
6030,2001-10-23 04:00:00,28079002,38,59,2.84
6031,2001-10-24 04:00:00,28079002,38,59,2.45
6032,2001-10-25 04:00:00,28079002,38,59,1.62
6033,2001-10-26 04:00:00,28079002,38,59,4.44
6034,2001-10-29 04:00:00,28079002,38,59,4.08
6035,2001-10-31 04:00:00,28079002,38,59,4.57
6036,2001-11-01 04:00:00,28079002,38,59,0.96
6037,2001-11-02 04:00:00,28079002,38,59,1.21
6038,2001-11-03 04:00:00,28079002,38,59,1.09
6039,2001-11-06 04:00:00,28079002,38,59,6.26
6040,2001-11-07 04:00:00,28079002,38,59,9.42
6041,2001-11-08 04:00:00,28079002,38,59,10.73
6042,2001-11-09 04:00:00,28079002,38,59,0.8
6043,2001-11-10 04:00:00,28079002,38,59,0.48
6044,2001-11-11 04:00:00,28079002,38,59,2.09
6045,2001-11-12 04:00:00,28079002,38,59,4.55
6046,2001-11-13 04:00:00,28079002,38,59,2.85
6047,2001-11-14 04:00:00,28079002,38,59,0.69
6048,2001-11-15 04:00:00,28079002,38,59,1.26
6049,2001-11-16 04:00:00,28079002,38,59,1.23
6050,2001-11-17 04:00:00,28079002,38,59,1.15
6051,2001-11-18 04:00:00,28079002,38,59,3.16
6052,2001-11-19 04:00:00,28079002,38,59,6.01
6053,2001-11-20 04:00:00,28079002,38,59,3.15
6054,2001-11-21 04:00:00,28079002,38,59,0.93
6055,2001-11-22 04:00:00,28079002,38,59,1.43
6056,2001-11-23 04:00:00,28079002,38,59,6.0
6057,2001-11-24 04:00:00,28079002,38,59,4.14
6058,2001-11-25 04:00:00,28079002,38,59,4.35
6059,2001-11-26 04:00:00,28079002,38,59,6.05
6060,2001-11-27 04:00:00,28079002,38,59,2.94
6061,2001-11-28 04:00:00,28079002,38,59,13.51
6062,2001-11-29 04:00:00,28079002,38,59,11.99
6063,2001-11-30 04:00:00,28079002,38,59,11.49
6064,2001-12-01 04:00:00,28079002,38,59,7.99
6065,2001-12-02 04:00:00,28079002,38,59,4.55
6066,2001-12-03 04:00:00,28079002,38,59,9.62
6067,2001-12-04 04:00:00,28079002,38,59,11.65
6068,2001-12-05 04:00:00,28079002,38,59,15.65
6069,2001-12-06 04:00:00,28079002,38,59,9.69
6070,2001-12-07 04:00:00,28079002,38,59,10.32
6071,2001-12-08 04:00:00,28079002,38,59,4.31
6072,2001-12-09 04:00:00,28079002,38,59,2.43
6073,2001-12-10 04:00:00,28079002,38,59,2.07
6074,2001-12-11 04:00:00,28079002,38,59,2.7
6075,2001-12-12 04:00:00,28079002,38,59,4.7
6076,2001-12-13 04:00:00,28079002,38,59,8.86
6077,2001-12-14 04:00:00,28079002,38,59,8.05
6078,2001-12-15 04:00:00,28079002,38,59,1.63
