,DATE,ESTACION,MAGNITUD,TECNICA,VALUE
4664,2001-12-01 04:00:00,28079002,20,59,49.8
4665,2001-12-02 04:00:00,28079002,20,59,25.65
4666,2001-12-03 04:00:00,28079002,20,59,50.93
4667,2001-12-04 04:00:00,28079002,20,59,68.73
4668,2001-12-05 04:00:00,28079002,20,59,87.75
4669,2001-12-06 04:00:00,28079002,20,59,50.77
4670,2001-12-07 04:00:00,28079002,20,59,54.76
4671,2001-12-08 04:00:00,28079002,20,59,23.14
4672,2001-12-09 04:00:00,28079002,20,59,12.65
4673,2001-12-10 04:00:00,28079002,20,59,10.88
4674,2001-12-11 04:00:00,28079002,20,59,15.8
4675,2001-12-12 04:00:00,28079002,20,59,26.7
4676,2001-12-13 04:00:00,28079002,20,59,47.26
4677,2001-12-14 04:00:00,28079002,20,59,46.67
4678,2001-12-15 04:00:00,28079002,20,59,8.14
4679,2001-12-16 04:00:00,28079002,20,59,25.0
4680,2001-12-17 04:00:00,28079002,20,59,18.95
4681,2001-12-18 04:00:00,28079002,20,59,11.53
4682,2001-12-19 04:00:00,28079002,20,59,13.12
4683,2001-12-20 04:00:00,28079002,20,59,35.83
4684,2001-12-21 04:00:00,28079002,20,59,22.55
4685,2001-12-22 04:00:00,28079002,20,59,26.89
4686,2001-12-23 04:00:00,28079002,20,59,5.28
4687,2001-12-24 04:00:00,28079002,20,59,7.05
4688,2001-12-25 04:00:00,28079002,20,59,10.94
4689,2001-12-26 04:00:00,28079002,20,59,22.37
4690,2001-12-27 04:00:00,28079002,20,59,53.9
4691,2001-12-28 04:00:00,28079002,20,59,41.16
4692,2001-12-29 04:00:00,28079002,20,59,38.33
4693,2001-12-30 04:00:00,28079002,20,59,27.23
4694,2001-12-31 04:00:00,28079002,20,59,25.97
15886,2001-01-01 04:00:00,28079006,20,59,24.17
15887,2001-01-02 04:00:00,28079006,20,59,14.89
15888,2001-01-03 04:00:00,28079006,20,59,24.06
15889,2001-01-04 04:00:00,28079006,20,59,19.96
15890,2001-01-05 04:00:00,28079006,20,59,37.88
15891,2001-01-06 04:00:00,28079006,20,59,14.58
15892,2001-01-07 04:00:00,28079006,20,59,14.47
15893,2001-01-08 04:00:00,28079006,20,59,31.31
15894,2001-01-09 04:00:00,28079006,20,59,36.3
15895,2001-01-10 04:00:00,28079006,20,59,46.71
15896,2001-01-11 04:00:00,28079006,20,59,32.17
15897,2001-01-12 04:00:00,28079006,20,59,34.47
15898,2001-01-13 04:00:00,28079006,20,59,34.2
15899,2001-01-14 04:00:00,28079006,20,59,36.05
15900,2001-01-15 04:00:00,28079006,20,59,29.13
15901,2001-01-16 04:00:00,28079006,20,59,17.86
15902,2001-01-17 04:00:00,28079006,20,59,23.75
15903,2001-01-18 04:00:00,28079006,20,59,25.5
15904,2001-01-19 04:00:00,28079006,20,59,28.85
15905,2001-01-20 04:00:00,28079006,20,59,35.62
15906,2001-01-21 04:00:00,28079006,20,59,37.74
15907,2001-01-22 04:00:00,28079006,20,59,44.31
15908,2001-01-23 04:00:00,28079006,20,59,28.76
15909,2001-01-24 04:00:00,28079006,20,59,22.13
15910,2001-01-25 04:00:00,28079006,20,59,17.0
15911,2001-01-26 04:00:00,28079006,20,59,23.34
