,DATE,ESTACION,MAGNITUD,TECNICA,VALUE
4968,2001-10-10 04:00:00,28079002,30,59,1.06
4969,2001-10-11 04:00:00,28079002,30,59,2.2
4970,2001-10-12 04:00:00,28079002,30,59,1.89
4971,2001-10-13 04:00:00,28079002,30,59,2.23
4972,2001-10-14 04:00:00,28079002,30,59,2.78
4973,2001-10-15 04:00:00,28079002,30,59,3.4
4974,2001-10-16 04:00:00,28079002,30,59,3.35
4975,2001-10-17 04:00:00,28079002,30,59,3.76
4976,2001-10-18 04:00:00,28079002,30,59,3.94
4977,2001-10-19 04:00:00,28079002,30,59,4.08
4978,2001-10-20 04:00:00,28079002,30,59,3.55
4979,2001-10-21 04:00:00,28079002,30,59,3.25
4980,2001-10-22 04:00:00,28079002,30,59,4.31
4981,2001-10-23 04:00:00,28079002,30,59,2.13
4982,2001-10-24 04:00:00,28079002,30,59,1.71
4983,2001-10-25 04:00:00,28079002,30,59,0.82
4984,2001-10-26 04:00:00,28079002,30,59,4.26
4985,2001-10-29 04:00:00,28079002,30,59,3.08
4986,2001-10-31 04:00:00,28079002,30,59,3.97
4987,2001-11-01 04:00:00,28079002,30,59,0.99
4988,2001-11-02 04:00:00,28079002,30,59,1.33
4989,2001-11-03 04:00:00,28079002,30,59,1.44
4990,2001-11-06 04:00:00,28079002,30,59,2.38
4991,2001-11-07 04:00:00,28079002,30,59,3.4
4992,2001-11-08 04:00:00,28079002,30,59,4.86
4993,2001-11-09 04:00:00,28079002,30,59,0.95
4994,2001-11-10 04:00:00,28079002,30,59,0.77
4995,2001-11-11 04:00:00,28079002,30,59,2.7
4996,2001-11-12 04:00:00,28079002,30,59,4.85
4997,2001-11-13 04:00:00,28079002,30,59,3.12
4998,2001-11-14 04:00:00,28079002,30,59,0.96
4999,2001-11-15 04:00:00,28079002,30,59,1.79
5000,2001-11-16 04:00:00,28079002,30,59,1.66
5001,2001-11-17 04:00:00,28079002,30,59,1.49
5002,2001-11-18 04:00:00,28079002,30,59,3.64
5003,2001-11-19 04:00:00,28079002,30,59,6.73
5004,2001-11-20 04:00:00,28079002,30,59,3.09
5005,2001-11-21 04:00:00,28079002,30,59,1.1
5006,2001-11-22 04:00:00,28079002,30,59,1.16
5007,2001-11-23 04:00:00,28079002,30,59,5.96
5008,2001-11-24 04:00:00,28079002,30,59,4.33
5009,2001-11-25 04:00:00,28079002,30,59,4.56
5010,2001-11-26 04:00:00,28079002,30,59,5.97
5011,2001-11-27 04:00:00,28079002,30,59,3.04
5012,2001-11-28 04:00:00,28079002,30,59,8.12
5013,2001-11-29 04:00:00,28079002,30,59,10.7
5014,2001-11-30 04:00:00,28079002,30,59,10.08
5015,2001-12-01 04:00:00,28079002,30,59,6.75
5016,2001-12-02 04:00:00,28079002,30,59,4.85
5017,2001-12-03 04:00:00,28079002,30,59,9.94
5018,2001-12-04 04:00:00,28079002,30,59,11.46
5019,2001-12-05 04:00:00,28079002,30,59,15.17
5020,2001-12-06 04:00:00,28079002,30,59,8.25
5021,2001-12-07 04:00:00,28079002,30,59,8.5
5022,2001-12-08 04:00:00,28079002,30,59,3.77
5023,2001-12-09 04:00:00,28079002,30,59,2.58
5024,2001-12-10 04:00:00,28079002,30,59,2.32
5025,2001-12-11 04:00:00,28079002,30,59,2.65
5026,2001-12-12 04:00:00,28079002,30,59,4.37
5027,2001-12-13 04:00:00,28079002,30,59,7.89
5028,2001-12-14 04:00:00,28079002,30,59,7.21
5029,2001-12-15 04:00:00,28079002,30,59,2.13
5030,2001-12-16 04:00:00,28079002,30,59,5.26
5031,2001-12-17 04:00:00,28079002,30,59,4.04
5032,2001-12-18 04:00:00,28079002,30,59,2.89
5033,2001-12-19 04:00:00,28079002,30,59,2.44
5034,2001-12-20 04:00:00,28079002,30,59,6.35
5035,2001-12-21 04:00:00,28079002,30,59,4.42
5036,2001-12-22 04:00:00,28079002,30,59,4.81
5037,2001-12-23 04:00:00,28079002,30,59,1.46
5038,2001-12-24 04:00:00,28079002,30,59,1.77
5039,2001-12-25 04:00:00,28079002,30,59,2.67
5040,2001-12-27 04:00:00,28079002,30,59,5.01
5041,2001-12-28 04:00:00,28079002,30,59,7.01
5042,2001-12-29 04:00:00,28079002,30,59,7.45
5043,2001-12-30 04:00:00,28079002,30,59,5.83
5044,2001-12-31 04:00:00,28079002,30,59,5.07
16240,2001-01-01 04:00:00,28079006,30,59,5.68
16241,2001-01-02 04:00:00,28079006,30,59,3.1
16242,2001-01-03 04:00:00,28079006,30,59,4.83
16243,2001-01-04 04:00:00,28079006,30,59,4.1
16244,2001-01-05 04:00:00,28079006,30,59,7.53
16245,2001-01-06 04:00:00,28079006,30,59,3.39
16246,2001-01-07 04:00:00,28079006,30,59,3.62
16247,2001-01-08 04:00:00,28079006,30,59,6.42
16248,2001-01-09 04:00:00,28079006,30,59,6.74
16249,2001-01-10 04:00:00,28079006,30,59,8.49
16250,2001-01-11 04:00:00,28079006,30,59,6.17
16251,2001-01-12 04:00:00,28079006,30,59,7.18
16252,2001-01-13 04:00:00,28079006,30,59,7.51
16253,2001-01-14 04:00:00,28079006,30,59,7.62
16254,2001-01-15 04:00:00,28079006,30,59,5.65
16255,2001-01-16 04:00:00,28079006,30,59,3.98
16256,2001-01-17 04:00:00,28079006,30,59,4.78
16257,2001-01-18 04:00:00,28079006,30,59,5.2
16258,2001-01-19 04:00:00,28079006,30,59,5.89
16259,2001-01-20 04:00:00,28079006,30,59,7.66
16260,2001-01-21 04:00:00,28079006,30,59,8.17
16261,2001-01-22 04:00:00,28079006,30,59,8.17
16262,2001-01-23 04:00:00,28079006,30,59,5.5
16263,2001-01-24 04:00:00,28079006,30,59,4.36
16264,2001-01-25 04:00:00,28079006,30,59,3.43
16265,2001-01-26 04:00:00,28079006,30,59,4.8
16266,2001-01-27 04:00:00,28079006,30,59,4.46
16267,2001-01-28 04:00:00,28079006,30,59,2.66
16268,2001-01-29 04:00:00,28079006,30,59,5.63
16269,2001-01-30 04:00:00,28079006,30,59,8.41
16270,2001-01-31 04:00:00,28079006,30,59,8.03
16271,2001-02-01 04:00:00,28079006,30,59,6.44
16272,2001-02-02 04:00:00,28079006,30,59,10.64
16273,2001-02-03 04:00:00,28079006,30,59,5.91
16274,2001-02-04 04:00:00,28079006,30,59,4.35
16275,2001-02-05 04:00:00,28079006,30,59,6.59
16276,2001-02-06 04:00:00,28079006,30,59,6.24
16277,2001-02-07 04:00:00,28079006,30,59,5.74
16278,2001-02-08 04:00:00,28079006,30,59,4.26
16279,2001-02-09 04:00:00,28079006,30,59,4.5
16280,2001-02-10 04:00:00,28079006,30,59,5.12
16281,2001-02-11 04:00:00,28079006,30,59,10.09
16282,2001-02-12 04:00:00,28079006,30,59,7.5
16283,2001-02-13 04:00:00,28079006,30,59,7.46
16284,2001-02-14 04:00:00,28079006,30,59,4.75
16285,2001-02-15 04:00:00,28079006,30,59,3.77
16286,2001-02-16 04:00:00,28079006,30,59,4.98
16287,2001-02-17 04:00:00,28079006,30,59,5.14
16288,2001-02-18 04:00:00,28079006,30,59,5.31
16289,2001-02-19 04:00:00,28079006,30,59,4.12
16290,2001-02-20 04:00:00,28079006,30,59,7.51
16291,2001-02-21 04:00:00,28079006,30,59,6.99
16292,2001-02-22 04:00:00,28079006,30,59,10.02
16293,2001-02-23 04:00:00,28079006,30,59,9.95
16294,2001-02-24 04:00:00,28079006,30,59,4.07
16295,2001-02-25 04:00:00,28079006,30,59,2.48
16296,2001-02-26 04:00:00,28079006,30,59,3.83
16297,2001-02-27 04:00:00,28079006,30,59,3.72
16298,2001-02-28 04:00:00,28079006,30,59,4.47
16299,2001-03-01 04:00:00,28079006,30,59,6.81
16300,2001-03-02 04:00:00,28079006,30,59,6.35
16301,2001-03-03 04:00:00,28079006,30,59,3.72
16302,2001-03-04 04:00:00,28079006,30,59,4.77
16303,2001-03-05 04:00:00,28079006,30,59,5.53
16304,2001-03-06 04:00:00,28079006,30,59,6.6
16305,2001-03-07 04:00:00,28079006,30,59,5.52
16306,2001-03-08 04:00:00,28079006,30,59,3.45
16307,2001-03-09 04:00:00,28079006,30,59,3.44
16308,2001-03-10 04:00:00,28079006,30,59,3.13
16309,2001-03-11 04:00:00,28079006,30,59,3.21
16310,2001-03-12 04:00:00,28079006,30,59,5.58
16311,2001-03-13 04:00:00,28079006,30,59,4.26
16312,2001-03-14 04:00:00,28079006,30,59,5.65
16313,2001-03-15 04:00:00,28079006,30,59,6.11
16314,2001-03-16 04:00:00,28079006,30,59,4.7
16315,2001-03-17 04:00:00,28079006,30,59,2.85
16316,2001-03-18 04:00:00,28079006,30,59,2.76
16317,2001-03-19 04:00:00,28079006,30,59,4.09
16318,2001-03-20 04:00:00,28079006,30,59,4.53
16319,2001-03-21 04:00:00,28079006,30,59,4.07
16320,2001-03-22 04:00:00,28079006,30,59,5.86
16321,2001-03-23 04:00:00,28079006,30,59,8.08
16322,2001-03-24 04:00:00,28079006,30,59,3.25
16323,2001-03-25 04:00:00,28079006,30,59,2.67
16324,2001-03-26 04:00:00,28079006,30,59,4.8
16325,2001-03-27 04:00:00,28079006,30,59,4.15
16326,2001-03-28 04:00:00,28079006,30,59,4.05
16327,2001-03-29 04:00:00,28079006,30,59,3.89
16328,2001-03-30 04:00:00,28079006,30,59,4.6
16329,2001-03-31 04:00:00,28079006,30,59,4.91
16330,2001-04-01 04:00:00,28079006,30,59,3.31
16331,2001-04-02 04:00:00,28079006,30,59,4.64
16332,2001-04-03 04:00:00,28079006,30,59,4.01
16333,2001-04-04 04:00:00,28079006,30,59,3.58
16334,2001-04-05 04:00:00,28079006,30,59,3.81
16335,2001-04-06 04:00:00,28079006,30,59,7.08
16336,2001-04-07 04:00:00,28079006,30,59,2.41
16337,2001-04-08 04:00:00,28079006,30,59,2.32
16338,2001-04-09 04:00:00,28079006,30,59,4.63
16339,2001-04-10 04:00:00,28079006,30,59,4.75
16340,2001-04-11 04:00:00,28079006,30,59,2.5
16341,2001-04-12 04:00:00,28079006,30,59,1.37
16342,2001-04-13 04:00:00,28079006,30,59,1.21
16343,2001-04-14 04:00:00,28079006,30,59,1.43
16344,2001-04-15 04:00:00,28079006,30,59,1.91
16345,2001-04-16 04:00:00,28079006,30,59,5.64
16346,2001-04-17 04:00:00,28079006,30,59,3.83
16347,2001-04-18 04:00:00,28079006,30,59,4.75
16348,2001-04-19 04:00:00,28079006,30,59,4.85
16349,2001-04-20 04:00:00,28079006,30,59,3.0
16350,2001-04-21 04:00:00,28079006,30,59,2.66
16351,2001-04-22 04:00:00,28079006,30,59,3.26
16352,2001-04-23 04:00:00,28079006,30,59,3.09
16353,2001-04-24 04:00:00,28079006,30,59,3.29
16354,2001-04-25 04:00:00,28079006,30,59,3.8
16355,2001-04-26 04:00:00,28079006,30,59,3.92
16356,2001-04-27 04:00:00,28079006,30,59,4.3
16357,2001-04-28 04:00:00,28079006,30,59,3.13
16358,2001-04-29 04:00:00,28079006,30,59,4.89
16359,2001-04-30 04:00:00,28079006,30,59,2.88
16360,2001-05-01 04:00:00,28079006,30,59,2.06
16361,2001-05-02 04:00:00,28079006,30,59,3.37
16362,2001-05-03 04:00:00,28079006,30,59,4.59
16363,2001-05-04 04:00:00,28079006,30,59,4.38
16364,2001-05-05 04:00:00,28079006,30,59,3.38
16365,2001-05-06 04:00:00,28079006,30,59,2.87
16366,2001-05-07 04:00:00,28079006,30,59,4.33
16367,2001-05-08 04:00:00,28079006,30,59,5.11
16368,2001-05-09 04:00:00,28079006,30,59,4.35
16369,2001-05-10 04:00:00,28079006,30,59,4.39
16370,2001-05-11 04:00:00,28079006,30,59,7.82
16371,2001-05-12 04:00:00,28079006,30,59,7.87
16372,2001-05-13 04:00:00,28079006,30,59,2.27
16373,2001-05-14 04:00:00,28079006,30,59,3.76
16374,2001-05-15 04:00:00,28079006,30,59,2.69
16375,2001-05-16 04:00:00,28079006,30,59,3.58
16376,2001-05-17 04:00:00,28079006,30,59,4.31
16377,2001-05-18 04:00:00,28079006,30,59,3.32
16378,2001-05-19 04:00:00,28079006,30,59,2.94
16379,2001-05-20 04:00:00,28079006,30,59,2.77
16380,2001-05-21 04:00:00,28079006,30,59,4.25
16381,2001-05-22 04:00:00,28079006,30,59,4.06
16382,2001-05-23 04:00:00,28079006,30,59,4.54
16383,2001-05-24 04:00:00,28079006,30,59,4.64
16384,2001-05-25 04:00:00,28079006,30,59,3.46
